items,item_order_cnt,often_purchased,rare_purchased,support,1_freq_confidence,2_freq_confidence,3_freq_confidence
Holly lace-back Brazilian,2610,"['Ginger Thong Maple Low 3p', 'Fissa Thong Maple Low 2p', 'Greta Thong Mynta Low 3p']","['Kendall bikerpant', 'Dexter long linenshirt', 'Jupiter']",0.0004855347840095723,0.05555555555555555,0.05134099616858238,0.050957854406130265
V-neck strap top 2-pack(1),2603,"['Strap top 2p', 'Cat Tee.', 'V-neck Strap Top.']","['Speedy conscious tee', 'FF Carnation check', 'Julia RW Denim TRS']",0.00048423258343943166,0.058009988474836724,0.050710718401844025,0.04955820207452939
Julia Denim Petite Trs 1,2594,"['Luna skinny RW', 'Jade HW Skinny Denim TRS', 'Jade Denim Petite Trs 1']","['Vintage Shorts HW Mila', 'DENISE S.8', 'Maria Woven Shorts(1)']",0.0004825583255635366,0.14263685427910563,0.11989205859676176,0.08481110254433308
Mermaid Tie Tanga,2591,"['Timeless Midrise Brief', 'Timeless Padded Bra', 'Superwoman Superpush']","['Dusk Padded T-shirt', 'Shake it in Tie Brief', 'Baby Lock Me Up Push Triangle']",0.0004820002396049049,0.2975685063681976,0.1937475878039367,0.18178309532998843
J Bamboo,2586,"['Luna skinny RW', 'Babe dress J', 'Jade HW Skinny Denim TRS']","['Jackie brief 2pk HR LS', 'California King Push Up', 'Ellen Thong (Malva) L 3pk']",0.00048107009634051873,0.010440835266821345,0.009667440061871617,0.009280742459396751
Classic Pilot sunglasses,2585,"['Cat Tee.', 'Jade HW Skinny Denim TRS', 'Tilly (1)']","['Kanta RW Slacks', 'Carla cropped parka', 'PC Tina Turner']",0.0004808840676876415,0.019342359767891684,0.01818181818181818,0.017408123791102514
Nora dress(1),2582,"['Amalia dress', 'Amalia', 'Tilly (1)']","['Titti', 'Khloe RW', 'Jacket Oversize']",0.0004803259817290098,0.06777691711851278,0.06003098373353989,0.05770720371804802
Liza Superpush (Andes) 2pk,2581,"['OP Push Melbourne^', 'Stevie strapless superpush', 'Henric Superpush']","['JAYA basic belt (W)(1)', 'ESSENTIAL TANKTOP LACE', 'GALATEA HW cropped']",0.0004801399530761326,0.027896164277411855,0.027121270825261525,0.02324680356450988
Baraboom throw-on,2575,"['Pluto RW slacks (1)', 'Tilly (1)', 'Liliana']","['Hawlin Head Band', 'Solange 5pkt TVP RW', 'Barbie']",0.0004790237811588692,0.02640776699029126,0.024854368932038837,0.02330097087378641
Bailey,2574,"['Amelie', 'Morris', 'Perrie Slim Mom Denim TRS']","['Ohlsson', 'Ravello shackett', 'ANGELICA S.0']",0.000478837752505992,0.054001554001554,0.03146853146853147,0.02836052836052836
CL EMB SMOCK TOP,2573,"['Tilda tank', 'Amalia', 'Ruby']","['Buckle Up Cheeky Brief', 'Ellen 2pk ct rio wireless', 'Charlotte SP Andes']",0.00047865172385311473,0.06140691799455888,0.059075009716284495,0.04469490866692577
Despacito (1),2572,"['Gyda!', 'Luna skinny RW', 'Rebecca or Delphine shirt']","['Mimoza', 'JESSY SKIRT S.0', 'Greta Ch hipster ctn 3p']",0.0004784656952002375,0.10769828926905133,0.0322706065318818,0.02177293934681182
Mermaid Push Bra,2570,"['Timeless Midrise Brief', 'Superwoman Superpush', 'Timeless Padded Bra']","['Christian sunglasses', 'ESSENTIAL SIGNE BOAT NECK', 'Texas Linen.']",0.0004780936378944831,0.39377431906614785,0.1793774319066148,0.12295719844357976
Lee longsleeve,2568,"['Lee rib', 'Scallop 5p Socks', 'Flock (1)']","['Palermo Braziian Aster 2pkt', 'Matey fluff', 'Chandler long V-neck TVP']",0.0004777215805887286,0.028037383177570093,0.024922118380062305,0.024922118380062305
Tawny sweater dress,2567,"['Annelien Hoodie Dress', 'Sonja sweater dress', 'Baraboom (1)']","['Fleece 1 p tights', 'W Amanda', 'Brooke Shorts R.W']",0.00047753555193585137,0.03856641994546163,0.03778730035060382,0.02025710946630308
Lucky jumpsuit,2566,"['Kelso HW fancy', 'Jade HW Skinny Denim TRS', 'Ozzy Denim Shorts']","['Clarence hipster (1)', 'Charlotte Unpadded Wire', 'Holly Push Melbourne']",0.00047734952328297415,0.03585346843335931,0.035463756819953236,0.03507404520654715
Lee Parka,2561,"['Luna skinny RW', 'Carla parka', 'Carla cropped parka']","['Luna skinny 5 pkt', 'Portobello.', 'Mocca RW slacks']",0.000476419380018588,0.03709488481062085,0.03084732526356892,0.023818820773135494
Siri Basic Cardigan,2561,"['SIRPA', 'Baraboom (1)', 'Tilly (1)']","['COZY DORRI TOP', 'Stevie strapless superpush', 'Kim SL-set']",0.000476419380018588,0.07887543928153065,0.054275673565013664,0.04802811401796173
Ibiza HW Woven Relaxed  TRS,2560,"['Waleo HW wide full', 'Becky softpant', 'Victoria RW Pull- On TRS']","['Anonymous dress', 'Buzz strappy padded abeline', 'Greta Bikini (Camelia) 3p']",0.00047623335136571073,0.07421875,0.0734375,0.065234375
Sebi,2559,"['Bradley.', 'Queen Sweater', 'Tilly (1)']","['Speedy conscious tee', 'Jacket Oversize', 'Kelly Lace Padded Idro 2p']",0.0004760473227128335,0.05900742477530285,0.037905431809300505,0.03087143415396639
Elle(1),2557,"['Cartier (1)', 'Mercery', 'Kelso HW fancy']","['ALEXA COMPONENT BAG', 'Hilly Brief 2pk LT', 'Samantha Padded T-shirt Milano']",0.0004756752654070791,0.06922174423152132,0.06765741102854908,0.062182244818146264
Biker shorts,2556,"['Tess Tee.', 'Timeless Midrise Brief', 'Jade HW Skinny Denim TRS']","['Heavy jsy long leg', 'Amanda Tank', 'Buzz padded soft bra back det']",0.00047548923675420186,0.03051643192488263,0.028169014084507043,0.026604068857589983
SUPREME conscious,2553,"['KARIN sports bra', 'EVA tanktop', 'Sade top with inner bra (1)']","['Cindy Heart Belt', 'COLETTE PUSH UP BRA', 'Cash Padded Balconette']",0.00047493115079557015,0.0536623580101841,0.03211907559733647,0.029768899334116725
OPEN (softbra lace),2551,"['Clarence Push Wireless Farg', 'Greta Thong Mynta Low 3p', 'Evie padded softbra 2p']","['Mom Fit Trash', 'LS Reggipetto Triangle Top', 'Shaping Skinny H.W Ankle Patch']",0.00047455909348981566,0.03449627597020776,0.02156017248137985,0.0199921599372795
Ariel hip belt (1),2543,"['James basic hip belt (1)', 'Jade HW Skinny Denim TRS', 'Virgo Hip belt']","['Oregano dress', 'Becky softpant', 'Hilly Brief 2pk HW LS']",0.00047307086426679785,0.03539127015336217,0.034998033818324815,0.022807707432166733
Taz Tee,2543,"['RONNY R-NECK', 'PETAR SWEATSHIRT', 'RONNY REG RN T-SHIRT']","['Cool Mia hoop pk', 'Tina(1)', 'Kelly 2pk Melbourne push ct']",0.00047307086426679785,0.15493511600471885,0.07432166732206055,0.042076287848997244
MAYA SKIRT,2541,"['Brit Baby Tee', 'Skirt Shine', 'Jade HW Skinny Denim TRS']","['CLIMA  HW Hotpants', 'ENZO BELT BAG', 'Greta Shortie (Daisy Mid) 3p']",0.00047269880696104336,0.04014167650531287,0.03738685556867375,0.03581267217630854
Sporty Spice PRICE Swimsuit,2539,"['Timeless Midrise Brief', 'Simple as That Triangle Top', 'Sporty spice top']","['Tequila shorts denim/fancy', '20p terrys', 'Olga LL PJ (J)']",0.0004723267496552889,0.11027963765261914,0.07798345805435211,0.06695549428909019
LS Carrie Bandeau,2533,"['LS Reggipetto Triangle Top', 'LS Reggipetto Tie Tanga', 'LS Olivia Cheeky Tanga']","['Tequila denim', 'Calista cardigan.', 'J Persilja(1)']",0.0004712105777380255,0.31741018555073036,0.2810896170548756,0.21634425582313463
EMELIE DOUBLE EYELET BELT,2519,"['EVA eyelet belt (W)', 'Jade HW Skinny Denim TRS', 'TILDA HIP BELT']","['FF PI Haley dress', 'Ford dress', 'Sportsneaker 3p socks']",0.0004686061765977443,0.05398967844382691,0.04287415641127432,0.03136165144898769
EDC LAURA LACE TOP,2511,"['Jade Denim TRS', 'Ren LS Lace Body', 'Madison skinny HW (1)']","['Midnight', 'Sally Structure TVP', 'Shake it in Balconette']",0.00046711794737472643,0.037435284747112704,0.027080844285145362,0.026284348864994027
Solo dress,2509,"['Mio', 'Jade HW Skinny Denim TRS', 'Jafar']","['Izzy loose tee', 'Belinda', 'Dallas']",0.000466745890068972,0.04304503786369071,0.03626943005181347,0.03268234356317258
Tropicana Brazilian CON,2509,"['Timeless Midrise Brief', 'Simple as That Triangle Top', 'Simple as that Cheeky Tanga']","['California King Tanga', 'Rexona mini skirt', 'Alicia wrap skirt']",0.000466745890068972,0.18573136707851734,0.14188919888401755,0.12275807094459944
Everlacing Push triangle,2504,"['New Girl Push Top', 'Simple as that Cheeky Tanga', 'Everlacing Love Highwaist']","['Fake 1p Leggings', 'Paris glove', 'Henry polo. (1)']",0.00046581574680458585,0.08346645367412141,0.08067092651757188,0.07987220447284345
Nicole LL PJ (J),2504,"['Olga LL PJ (J)', 'Sara LL PJ (J)', 'Alex Jogger (J)']","['Adhesive Bra', 'Siri Basic Cardigan', 'Paco Hairy Sweater']",0.00046581574680458585,0.027955271565495207,0.026757188498402557,0.022763578274760384
Pearl PU,2500,"['Jade HW Skinny Denim TRS', 'Milk RW slacks', 'Jennifer tee']","['Woody hoodie', '7pk basic R sneaker socks', 'Nicole(1)']",0.0004650716321930769,0.0268,0.018,0.0168
Rexona mini skirt,2499,"['Rebecca or Delphine shirt', 'Hayes slim trouser', 'Katie Skirt']","['Georgia leggings', 'Frenchy Tanga Th (Magn) 3p', 'Bono hip belt']",0.0004648856035401997,0.03241296518607443,0.024409763905562223,0.020808323329331732
Baby Lock Me Up Push Triangle,2496,"['Shake it in Tie Brief', 'Lazer Razer Brief', 'New Girl Push Top']","['Knot Bitter Top', 'Long leggings 2-pack', 'Gloss']",0.000464327517581568,0.29126602564102566,0.125,0.11899038461538461
Valerie Wide Leg trousers,2494,"['Cat Tee.', 'Tilda tank', 'Brit Baby Tee']","['Bob v-neck 2-pack', 'Twister', 'Maria throw-on']",0.0004639554602758135,0.030874097834803528,0.024859663191659984,0.023255813953488372
David Kaftan,2485,"['S Timeless High Wide Side Brie', 'Simple as that Cheeky Tanga', 'Simple as That Triangle Top']","['PETAR SWEATSHIRT', 'Mama 40 den 2p Tights', 'Mike t-shirt']",0.00046228120239991843,0.15251509054325957,0.12997987927565394,0.09859154929577464
Marseille padded Swimsuit,2484,"['Simple as That Triangle Top', 'Simple as that Cheeky Tanga', 'C Jackpot Swimsuit']","['Verina', 'PRICE TEE', 'Lola Denim Shorts']",0.0004620951737470412,0.15257648953301128,0.13687600644122383,0.11352657004830918
Tutti Frutti 3p Hipster Ct,2482,"['Ginger Ch hipster ctn 3p', '7p Basic Shaftless', '3p Sneaker Socks']","['Louise LS', 'Goldie tank top', 'Simpson']",0.00046172311644128677,0.048348106365834004,0.0394842868654311,0.031023368251410152
Liza 3p thong micro,2481,"['Greta Thong Mynta Low 3p', 'Lola Brazilian (Acacia) 3pk', 'OP Brazilian 2p Low (Acacia)']","['Calista cardigan.', 'Madison skinny HW', 'Solange 5pkt TVP HW TVP']",0.0004615370877884095,0.03506650544135429,0.028617492946392584,0.025796049979846837
Kelly jumpsuit,2481,"['Pamela Shorts HW', 'Ozzy Denim Shorts', 'Kajsa HW']","['Lindy linen shirt', 'Alpha top', 'Johan update sebi']",0.0004615370877884095,0.06328093510681176,0.05763804917372027,0.05280128980249899
Skinny 5pkt Midprice,2474,"['PETAR SWEATSHIRT', 'RICHIE HOOD', 'Slim 5pkt Lowprice']","['Carolina ankle', 'Bowie', 'Rose']",0.0004602348872182689,0.032740501212611156,0.03233629749393695,0.03233629749393695
SF PI Marla dress,2473,"['Verina', 'Marina', 'Sun']","['Hilton', 'Knot Bitter Det Brief', 'Marcella']",0.0004600488585653917,0.030731904569348968,0.02426202992317024,0.020218358269308533
Push Up 30 den 1p Tights,2472,"['Highwaist 30 den 1p Tights', 'Support 40 den 1p Tights', 'Control Top 30 den 1p Tights']","['McLaren body', 'Emerald (1)', 'Adhesive Lacing Bra']",0.0004598628299125144,0.2034789644012945,0.20307443365695793,0.11003236245954692
Solange 5 pkt,2463,"['Luna skinny 5 pkt', 'Jade Denim TRS', 'Julia RW Skinny Denim TRS']","['Claudine rib', 'MARLIN tights consciuos', 'Kim Sl-set (W)']",0.00045818857203661935,0.04060089321965083,0.02882663418595209,0.027608607389362567
Maria Woven Shorts(1),2462,"['Kajsa HW', 'Pamela Shorts HW', 'Kelso HW fancy']","['Cool Mia hoop pk', 'Lage', 'Patricia']",0.00045800254338374213,0.07879772542648253,0.07392363931762795,0.05808285946385053
PIGALLE HW tights,2459,"['SUPREME RW tights', 'AUDREY tanktop knot detail', 'SUPREME tights']","['Katja Dress', 'Charlotte Bikini Lotus Low', 'Fakir']",0.0004574444574251104,0.10532736884912566,0.05774705164701098,0.046360309068727124
Alison,2457,"['Nirvana', 'Tilly (1)', 'Luna skinny RW']","['Everlacing Push triangle', 'Ellen Wireless (Abeline) 2pk', 'Sascha pullover hoodie']",0.000457072400119356,0.03907203907203907,0.037444037444037445,0.03378103378103378
Skinny Cheapo 89,2454,"['Madison skinny HW (1)', 'Julia RW Skinny Denim TRS', '7p Basic Shaftless']","['PC Freedom', 'Pearl PU', 'Wideawake Tie Tanga']",0.0004565143141607243,0.008557457212713936,0.008149959250203748,0.007742461287693562
Sorrento Push Bra.,2452,"['Timeless Midrise Brief', 'Ginger Top', 'Ursula Cheeky V Brief']","['Christian sunglasses', 'Lyon Highw Brazilian x-cheeky', 'Peanut']",0.00045614225685496984,0.24429037520391517,0.12194127243066884,0.11215334420880914
Bridget Sweater TVP,2452,"['Sirpa Basic TVP', 'Julia RW Skinny Denim TRS', 'Sally Structure TVP']","['Lorenzo Blouse', 'Bianca linen(1)', 'Sara LL PJ (J)']",0.00045614225685496984,0.08197389885807504,0.02936378466557912,0.026508972267536703
Halter,2452,"['Prima(1)', 'Yen', 'ED Pamela (1)']","['Jen tee', 'Veronica seamless bra', 'Moss biker jacket']",0.00045614225685496984,0.08523654159869494,0.05954323001631321,0.05057096247960848
ED Hotpants,2451,"['Tequila shorts denim/fancy', 'Pamela Shorts HW', 'Shorts R.W Kelly Lee']","['SF PI Stef short dress', 'Yellow', 'Greta ctn brazilian 3p']",0.0004559562282020926,0.10322317421460628,0.07058343533251733,0.06854345165238677
Hedda HW leggings,2451,"['Jade HW Skinny Denim TRS', 'Tess Tee.', 'SUPREME RW tights']","['Lucien CONSCIOUS', 'Jen Bermuda Shorts', 'Charlotte Push Melbourne']",0.0004559562282020926,0.04528763769889841,0.044471644226846185,0.031007751937984496
Vintage Straight ankle trash,2445,"['Perrie Slim Mom Denim TRS', 'Mom Fit Ultra HW', 'Jade HW Skinny Denim TRS']","['GWEN HW mesh tights', 'Christian sunglasses', '&DENIM Jeggings HW']",0.0004548400562848292,0.048261758691206545,0.04539877300613497,0.03680981595092025
Boulevard tee TVP,2439,"['Tilly (1)', 'Jen tee', 'Brit Baby Tee']","['Dionne Dress', 'Quick Fix', 'Lily Thong (Malva) 3pk']",0.00045372388436756584,0.0897908979089791,0.05453054530545305,0.04961049610496105
Adhesive Nipple Covers 1pk,2437,"['Adhesive push bra', 'OP Brazilian 2p Low (Acacia)', 'Tilda tank']","['Yasmine LS', 'janita', 'Nala polo']",0.00045335182706181135,0.026672137874435783,0.023389413212966764,0.014772260976610586
Julie Seam At Back 1p tights,2430,"['Highwaist 30 den 1p Tights', 'Support 40 den 1p Tights', 'Small dot 1p Tights']","['MANDY RW biker', 'Skirt Shine', 'Bama']",0.00045204962649167076,0.15555555555555556,0.12098765432098765,0.10617283950617284
OP  hipster reg mid 2p,2430,"['OP Brazilian 2p Low (Acacia)', 'OP T-shirt Milano', '7p Basic Shaftless']","['Simpson(1)', 'Sorrento', 'Ford']",0.00045204962649167076,0.047325102880658436,0.029218106995884775,0.028395061728395062
JAYA THIN basic belt (W),2428,"['Jade HW Skinny Denim TRS', 'Ringo hipbelt', 'Tilly (1)']","['Baraboom throw-on', 'Moss biker jacket', 'Macy']",0.0004516775691859163,0.04036243822075782,0.036655683690280064,0.036243822075782535
Timeless MR Tie Tanga(1),2427,"['All That Jazz Push Up Bra', 'Swish Super Push', 'Timeless Midrise Brief']","['Burmilla blazer', '40 den 2p Tights', 'Desert cheeky brazilian']",0.00045149154053303905,0.07457766790276062,0.07086938607334158,0.06262875978574371
Vivian wrap Dress,2425,"['Luna skinny RW', 'Wrappy Dress', 'Vickan dress']","['Marina', 'Flamingo', 'HANNA SMALL BAG']",0.0004511194832272846,0.029278350515463916,0.0288659793814433,0.02597938144329897
Essential Lova Linen v neck,2425,"['Chaka linnen', 'Jalin linen(1)', 'Bella l/s']","['Oregano dress', 'Maria embroidery trousers', 'OPEN (softbra lace)']",0.0004511194832272846,0.07092783505154639,0.0688659793814433,0.0663917525773196
Dalia hip belt,2421,"['Skinny Ankle R.W Brooklyn', 'Jade HW Skinny Denim TRS', 'Virgo Hip belt']","['Hudson shorts', 'C Antibes Tie Tanga', 'Griezman']",0.0004503753686157757,0.02271788517141677,0.01900041305245766,0.01858736059479554
200 den 1p Tights,2419,"['40 den 2p Tights', 'Control Top 200 den 1p Tights', 'Fleece 1 p tights']","['Izzy loose tee', 'ED Space jegging', 'Petra']",0.0004500033113100212,0.08763952046300125,0.08226539892517569,0.07193054981397272
SPEED Apple,2411,"['Henry polo (1)', 'Malm', 'Luna skinny RW']","['JAYA THIN basic belt (W)', 'Kingslayer pile jacket', 'Burmilla (1)']",0.00044851508208700334,0.05972625466611364,0.04603898797179593,0.04479469099958523
H2 Aster dress PI,2409,"['Midnight', 'H2 Lauren dress PI', 'Minja top']","['Apple', 'Moss PU Biker Jacket', '7p Basic Shaftless']",0.0004481430247812489,0.0186799501867995,0.017434620174346202,0.0136986301369863
Fairfax HW slim,2398,"['Enter', 'Jade HW Skinny Denim TRS', 'Luna skinny RW']","['Jade Denim TRS', 'Mary Scarf', 'Tie A Lot Shape Swimsuite']",0.00044609670959959934,0.04837364470391994,0.0408673894912427,0.0408673894912427
Straight H.W,2394,"['Luna skinny RW', 'Jade HW Skinny Denim TRS', 'Skinny R.W Chic']","['Johnny', 'Vermont Summer Slacks', 'Kat dress']",0.00044535259498809047,0.046365914786967416,0.04469507101086048,0.03884711779448621
Cavalier lace top,2387,"['Lauren', 'Olga Tank TVP', 'Chestnut strap top']","['Ginger body', 'Cobra HW slim PU', 'Cash Padded Balconette']",0.00044405039441794983,0.031001256807708422,0.028068705488060328,0.026811897779639715
Dionne Dress,2376,"['Gloss', 'Titti', 'Luna skinny RW']","['Basic 7p Shaftless', 'Lucky jumpsuit', 'Spirulina']",0.00044200407923630027,0.06060606060606061,0.046296296296296294,0.04292929292929293
Johnny,2368,"['Gavino', 'Kelso HW fancy', 'MINT TANK S.0']","['Titan Playsuit.', 'Dita dress', 'Amelie pump']",0.00044051585001328246,0.06841216216216216,0.05616554054054054,0.05067567567567568
Cilantro Dress_,2366,"['Mona', 'Primo slacks', 'Marc dress']","['Stardust', 'Mimosa padded softbra P2', 'Samantha Strapless Balconette']",0.000440143792707528,0.04437869822485207,0.04353338968723584,0.040997464074387154
Gigi,2365,"['Jade HW Skinny Denim TRS', 'Juanos.', 'Cat Tee.']","['Nora dress', 'Liza Push Melbourne 2pk', 'Jade HW denim trs']",0.00043995776405465075,0.06638477801268498,0.06257928118393234,0.03678646934460888
Ava tee,2364,"['Jennifer tee', 'Tilly (1)', 'Despacito']","['Maria Shorts.', 'Adore strapless push', 'GOSSIP CONSCIOUS TANK TOP']",0.00043977173540177354,0.06345177664974619,0.046954314720812185,0.04526226734348562
LS Carrie Cheeky Brief,2363,"['LS Reggipetto Triangle Top', 'LS Reggipetto Tie Tanga', 'LS Birdie T-Shirt']","['Benny Shorts', 'Valencia jumpsuit', 'Flirty Minea necklace']",0.0004395857067488963,0.350825222175201,0.32035548032162503,0.22513753702920017
Kim SL-set,2354,"['Cecilia Kimono (W)', 'New Girl Push Top', 'Timeless Midrise Brief']","['Day tote', 'Snow Chino R.W', 'B David Kaftan']",0.0004379114488730012,0.045029736618521665,0.027612574341546302,0.025913338997451147
Pablo coat,2353,"['Jade HW Skinny Denim TRS', 'Luna skinny RW', 'Marita']","['JESSY SKIRT', 'Vermont fancy slacks', 'GALATEA HW cropped']",0.00043772542022012397,0.02592435189120272,0.024649383765405864,0.018699532511687208
Glamping.,2349,"['Tonia shorts', 'Moa tank', 'Tilly']","['Thyme top', 'Alex Trs (J)', 'Hilly Biker 2pk HW LS']",0.00043698130560861504,0.0970625798212005,0.05023414218816517,0.05023414218816517
Gurli jumpsuit,2342,"['Luna skinny RW', 'Mariette Blazer', 'Bow HW paperwaist']","['Oregano dress', 'Petar Sweater', 'Boyfriend L.W FEL']",0.00043567910503847446,0.021776259607173356,0.016652433817250213,0.016225448334756618
ED Long leggings,2337,"['HM+ Glans tunic', '&DENIM Jeggings HW', 'ED Marcie dress']","['Sonja top', 'Tequila shorts denim/fancy', 'Mara sandal (1)']",0.0004347489617740883,0.02866923406076166,0.02396234488660676,0.020967051775780916
SARGASSO HW ankle tights,2334,"['HEAVEN shaping HW tight', 'HAVANA HW tights', 'SUPREME tights']","['stina biker shorts HW', 'La Brea', 'Velvet scrunchie']",0.0004341908758154566,0.0921165381319623,0.07626392459297343,0.0715509854327335
Boy Denim Shorts,2333,"['Shorts R.W Kelly Lee', 'Khloe RW', 'Timeless Midrise Brief']","['Furby Roll Neck', 'SIGNE BOAT NECK', 'Bennett lace top']",0.0004340048471625794,0.15045006429489927,0.08444063437633947,0.06086583797685383
Kriss kross sandal,2332,"['Timeless Midrise Brief', 'Kelso HW fancy', 'Bolivar espadrille']","['Candy Mesh Tights', 'Fake 1p Leggings', 'Lily dress W']",0.0004338188185097021,0.030017152658662092,0.025728987993138937,0.024871355060034305
Portobello.,2332,"['Riviera S/S', 'Rose', 'Luna skinny RW']","['Marina', 'Tudor', 'Fred Shortie 3 pack']",0.0004338188185097021,0.0355917667238422,0.03430531732418525,0.03173241852487135
PIGALLE tights,2330,"['PLOPP tights', 'HAVANA tights', 'DEXTER TANK']","['DIV Tess tee', 'Stevie strapless superpush', 'Stefania straples superpush']",0.0004334467612039477,0.1184549356223176,0.08068669527896996,0.07124463519313305
LS Emmy Padded Triangle Top,2330,"['LS Reggipetto Triangle Top', 'LS Reggipetto Tie Tanga', 'LS Carrie Cheeky Brief']","['All That Jazz Push Up Bra', 'Felix occasion dress', 'David Kaftan']",0.0004334467612039477,0.2716738197424893,0.24248927038626608,0.21931330472103006
Shirtdress Lou,2323,"['Luna skinny RW', 'Jade HW Skinny Denim TRS', 'Primo slacks']","['Biarritz', 'Cherry HW', 'Milka']",0.00043214456063380704,0.03357727077055531,0.031855359448988374,0.02668962548428756
Danderyd polo,2322,"['Henry polo (1)', 'Tara turtleneck top', 'Luna skinny RW']","['Boyfriend L.W', 'HONEY seamless bra', '6p Claw']",0.0004319585319809298,0.03962101636520241,0.037037037037037035,0.03531438415159346
Moa 2-pack,2320,"['Babette long', 'Dina', 'Mama 40 den 2p Tights']","['Amelie', 'Xtina Cheeky Brief', 'DEXTER LOOSE TANK TOP']",0.0004315864746751754,0.09827586206896552,0.052586206896551725,0.03577586206896552
Theron,2319,"['Nora T-shirt', 'Moa tank', 'Bradley']","['Benny Shorts', 'Blondie Hairy Off Shoulder', 'Walkover Unpadded Swimsuit']",0.0004314004460222981,0.03406640793445451,0.032772746873652434,0.028029322984044848
Emerald,2319,"['Timeless Midrise Brief', 'Goji dress w', 'J Tzatziki']","['Tahiti shirt dress', 'Roy Shorts', 'Hubba Bubba push triangle']",0.0004314004460222981,0.03147908581285037,0.029322984044846918,0.028460543337645538
ESSENTIAL SIGNE BOAT NECK,2317,"['Primo slacks', 'Luna skinny RW', 'Nora T-shirt']","['Day tote', '20p terrys', 'Solo dress']",0.0004310283887165437,0.041001294777729826,0.03150625809236081,0.029779887785930083
10p Large terry,2317,"['5p Plastic Terry', '30p pins', 'Scallop 5p Socks']","['Solange 5pkt TVP HW TVP', 'Alice Lace Bandeau 2p', 'Love Affair Triangle Top']",0.0004310283887165437,0.032369443245576175,0.0293482952093224,0.022874406560207165
Alpha top,2310,"['Charlie Top', 'Pluto RW slacks (1)', 'Luna skinny RW']","['Monaco', 'Lima SS.', 'Gavino']",0.00042972618814640304,0.048484848484848485,0.04458874458874459,0.04155844155844156
&DENIM+ Skinny shaping RW,2308,"['&DENIM Jeggings HW', 'Luna skinny RW', 'Jade HW Skinny Denim TRS']","['Baraboom throw-on', 'Juan lace strap top', 'Clarence back detail Melbourne']",0.0004293541308406486,0.06369150779896014,0.05199306759098787,0.03162911611785095
Bubble Bum Bandeau (1),2307,"['Timeless Midrise Brief', 'Simple as that Cheeky Tanga', 'Timeless Highwaist']","['Speedy conscious tee', 'April', 'Long leggings 2-pack']",0.0004291681021877714,0.17641959254443,0.13827481577806675,0.09362808842652796
&DENIM Skinny HW Ancle Vanessa,2305,"['ED Madison Skinny HW', 'Jade HW Skinny Denim TRS', 'HM+ Cora tee']","['Emma Roll Neck TVP', 'Ring Ring Brief', 'Tove']",0.0004287960448820169,0.05813449023861171,0.03731019522776573,0.026898047722342732
Kalas puffer,2300,"['Peg', 'Perrie Slim Mom Denim TRS', 'Luna skinny RW']","['Thyme top', 'Tory price tee', '40 den 2p Tights Conscious']",0.00042786590161763075,0.020869565217391306,0.018695652173913044,0.01608695652173913
Big Dot 1p Tights,2299,"['40 den 2p Tights', 'Control Lt 40 den 2p Tights', 'Support 40 den 1p Tights']","['Lindy linen shirt', 'ENZO BELT BAG', 'Margarita Push w. Back Detail']",0.0004276798729647535,0.049586776859504134,0.048281861678990866,0.047411918225315354
ZOLA MID SKIRT,2293,"['Timeless Midrise Brief', 'Jade HW Skinny Denim TRS', 'Tilly (1)']","['Boy Denim Shorts', 'Fissa Set 1pk', 'Bristol']",0.00042656370104749016,0.03488879197557784,0.033144352376798955,0.02529437418229394
Berry,2292,"['Porsche dress', 'Maria', 'Primo slacks']","['Prima(1)', 'ESSENTIAL AGNES', 'Charlotte Unpadded Wire']",0.0004263776723946129,0.060209424083769635,0.0462478184991274,0.04450261780104712
Mama 40 den 2p Tights,2292,"['Moa 2-pack', 'Stella treggings (W)', 'Superskinny']","['Timeless Push Triangle(1)', 'Talia (1)', 'Noora jumpsuit']",0.0004263776723946129,0.037085514834205933,0.032722513089005235,0.031413612565445025
Titti,2287,"['Gloss', 'Sonja sweater dress', 'Cora Dress']","['Chip', 'B Leila Sarong', 'Simple as That Triangle Top']",0.00042544752913022674,0.04285089637079143,0.03716659379099257,0.03235679930039353
Class Amelie necklace,2285,"['Flirty Linnea necklace', 'Luna skinny RW', 'Ringo hipbelt']","['Ivory ch brazilian 5pk', 'Stardust linen', 'My Humps Top']",0.0004250754718244723,0.03413566739606127,0.030196936542669583,0.0262582056892779
LS MCLAREN BODY,2283,"['Luna skinny RW', 'JESSY SKIRT', 'CSP Grace body']","['Superwoman Superpush', 'Kelly Lace Padded Idro 2p', 'Cat Tee.']",0.0004247034145187178,0.017958826106000875,0.017958826106000875,0.017520805957074025
Ariel PRICE ITEM,2280,"['Tilly (1)', 'Milk RW slacks', 'Matcha']","['Brooke Shorts R.W', 'Nella body', 'Jodi skirt']",0.00042414532856008616,0.04780701754385965,0.03903508771929825,0.03289473684210526
April,2276,"['Luna skinny RW', 'Rachel', 'Devon basic sweater']","['Lorentzo flannel shirt', 'Taho top', 'Zebra sweater TOP PRODUCT']",0.00042340121394857723,0.07644991212653779,0.0421792618629174,0.033391915641476276
Hepburn top,2273,"['Juan lace strap top', 'Jolien strap tank', 'Prima(1)']","['Nico Blouse', 'Neve Off Shoulder', 'CERISE top']",0.0004228431279899455,0.06819181698196217,0.04267487901451826,0.03915530136383634
